[23:46:39 03/10/19] [ERROR] CMySQLQuery::Execute[@_LoadBusiness] - (error #1066) Not unique table/alias: 'biz' (Query: "SELECT biz.ID, biz.X, biz.Y, biz.Z, CONVERT(biz.Type, SIGNED) AS Type, biz.Price, IFNULL(biz.OwnerID, -1) AS OwnerID, IFNULL(players.Name, 'Отсутсвует') AS OwnerName, biz.Prod, biz.MaxProd, biz.Cash, biz.RentPrice, biz.RentDay FROM biz LEFT OUTER JOIN playersON biz.OwnerID = players.ID")
[05:01:51 03/11/19] [ERROR] mysql_errno - invalid connection handle (id: 1)
[05:01:52 03/11/19] [WARNING] CMySQLHandle::Create - connection already exists
[20:15:09 03/11/19] [WARNING] cache_get_row_count - no active cache
[00:40:20 03/12/19] [ERROR] CMySQLQuery::Execute[] - (error #2013) Lost connection to MySQL server during query (Query: "UPDATE players SET  `isOnline`='0' WHERE ID=1616 LIMIT 1")
[00:40:20 03/12/19] [ERROR] CMySQLQuery::Execute[] - (error #2013) Lost connection to MySQL server during query (Query: "UPDATE players SET  `Wanted`='0' WHERE ID=1616 LIMIT 1")
[00:40:20 03/12/19] [ERROR] CMySQLQuery::Execute[] - (error #2013) Lost connection to MySQL server during query (Query: "UPDATE players SET  `Mileage`='0' WHERE ID=1616 LIMIT 1")
[00:40:20 03/12/19] [ERROR] CMySQLQuery::Execute[] - (error #2013) Lost connection to MySQL server during query (Query: "UPDATE `players` SET `Online` = 889 WHERE Name = 'Ricky_Lawrence'")
[00:40:39 03/12/19] [ERROR] CMySQLQuery::Execute[] - (error #2013) Lost connection to MySQL server during query (Query: "UPDATE players SET `LastDate` = CURRENT_TIMESTAMP(), `isOnline`= 0 WHERE ID = 1616")
[00:41:17 03/12/19] [ERROR] CMySQLQuery::Execute[FindPlayerInTable] - (error #2013) Lost connection to MySQL server during query (Query: "SELECT * FROM players WHERE `Name` = 'Femida_Morens'")
[00:41:41 03/12/19] [ERROR] CMySQLQuery::Execute - (error #2013) Lost connection to MySQL server during query (Query: "SELECT LimitPay FROM players WHERE ID = 116615")
[00:41:41 03/12/19] [WARNING] cache_get_row_count - no active cache
[00:42:01 03/12/19] [ERROR] CMySQLQuery::Execute[] - (error #2013) Lost connection to MySQL server during query (Query: "UPDATE players SET  `Wanted`='0' WHERE ID=116615 LIMIT 1")
[00:42:01 03/12/19] [ERROR] CMySQLQuery::Execute[] - (error #2013) Lost connection to MySQL server during query (Query: "UPDATE `players` SET `isOnline`= 1 WHERE ID = 116615 LIMIT 1")
[00:42:21 03/12/19] [ERROR] CMySQLQuery::Execute[] - (error #2013) Lost connection to MySQL server during query (Query: "UPDATE players SET `LastDate` = CURRENT_TIMESTAMP(), `isOnline`= 0 WHERE ID = 116615")
[17:20:04 03/12/19] [ERROR] CMySQLQuery::Execute[] - (error #1064) You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'CALL `Fraction.SetLeader` (1 , 1616)' at line 1 (Query: "CALL CALL `Fraction.SetLeader` (1 , 1616);")
[17:22:11 03/12/19] [ERROR] CMySQLQuery::Execute[] - (error #1064) You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'CALL `Fraction.SetLeader` (1 , 1616)' at line 1 (Query: "CALL CALL `Fraction.SetLeader` (1 , 1616);")
[15:43:22 04/08/19] [ERROR] CMySQLQuery::Execute[FindPlayerInTable] - (error #2013) Lost connection to MySQL server during query (Query: "SELECT * FROM players WHERE `Name` = 'Ricky_Lawrence'")
[15:44:28 04/08/19] [ERROR] CMySQLQuery::Execute - (error #2013) Lost connection to MySQL server during query (Query: "SELECT LimitPay FROM players WHERE ID = 1616")
[15:44:28 04/08/19] [WARNING] cache_get_row_count - no active cache
[15:44:49 04/08/19] [ERROR] CMySQLQuery::Execute[] - (error #2013) Lost connection to MySQL server during query (Query: "UPDATE `players` SET `isOnline`= 1 WHERE ID = 1616 LIMIT 1")
[17:07:58 04/16/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:08:19 04/16/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:08:19 04/16/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[18:42:04 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[18:42:25 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[18:42:25 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[18:57:44 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[18:58:05 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[18:58:05 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[18:58:05 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[19:03:49 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[19:04:10 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[19:04:10 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[19:36:33 04/19/19] [ERROR] CMySQLQuery::Execute[] - (error #2013) Lost connection to MySQL server during query (Query: "UPDATE players SET  `CarCol2`='0' WHERE ID=1616 LIMIT 1")
[19:52:17 04/19/19] [ERROR] CMySQLQuery::Execute[] - (error #2013) Lost connection to MySQL server during query (Query: "UPDATE players SET  `Mileage`='231956' WHERE ID=1616 LIMIT 1")
[19:52:17 04/19/19] [ERROR] CMySQLQuery::Execute[] - (error #2013) Lost connection to MySQL server during query (Query: "UPDATE players SET `LastDate` = CURRENT_TIMESTAMP(), `isOnline`= 0 WHERE ID = 1616")
[19:52:17 04/19/19] [ERROR] CMySQLQuery::Execute[] - (error #2013) Lost connection to MySQL server during query (Query: "UPDATE `players` SET `Online` = 1154 WHERE Name = 'Ricky_Lawrence'")
[19:52:17 04/19/19] [ERROR] CMySQLQuery::Execute[] - (error #2013) Lost connection to MySQL server during query (Query: "UPDATE players SET  `Wanted`='0' WHERE ID=1616 LIMIT 1")

[19:52:47 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[19:53:08 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[19:53:08 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[19:53:08 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[21:04:22 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[21:04:43 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[21:04:43 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[21:04:43 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[21:06:48 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[21:07:09 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[21:07:09 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[21:08:06 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[21:08:27 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[21:08:27 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[21:15:35 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[21:15:56 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[21:15:56 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[21:26:52 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[21:27:13 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[21:27:13 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[21:27:13 04/19/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[05:01:48 04/20/19] [ERROR] mysql_errno - invalid connection handle (id: 1)
[05:01:49 04/20/19] [WARNING] CMySQLHandle::Create - connection already exists
[05:02:10 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[05:02:31 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[05:02:31 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[13:07:04 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[13:07:25 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[13:07:25 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[13:07:25 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[13:15:30 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[13:15:51 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[13:15:51 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[13:43:21 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[13:43:42 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[13:43:42 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[13:45:10 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[13:45:31 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[13:45:31 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[13:45:31 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[13:53:18 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[13:53:39 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[13:53:39 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[13:53:39 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[13:55:08 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[13:55:29 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[13:55:29 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[14:03:10 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[14:03:31 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[14:03:31 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[14:03:31 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[14:26:34 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[14:26:55 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[14:26:55 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[14:28:42 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[14:29:03 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[14:29:03 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[14:29:03 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[14:43:07 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[14:43:28 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[14:45:28 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[14:45:49 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[14:45:49 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[14:45:49 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[15:11:20 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[15:11:41 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[15:11:41 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[16:52:52 04/20/19] [ERROR] CMySQLQuery::Execute[] - (error #2013) Lost connection to MySQL server during query (Query: "UPDATE `players` SET `Online` = 2556, `Health` = 96.0 WHERE Name = 'Ricky_Lawrence'")
[16:52:52 04/20/19] [ERROR] CMySQLQuery::Execute[] - (error #2013) Lost connection to MySQL server during query (Query: "UPDATE players SET `LastDate` = CURRENT_TIMESTAMP(), `isOnline`= 0 WHERE ID = 1616")
[17:17:29 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:17:29 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:17:29 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:17:29 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:17:30 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:17:49 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:18:10 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:18:10 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:18:10 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:20:59 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:20:59 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:20:59 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:20:59 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:20:59 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:20:59 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:21:19 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:21:40 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:21:40 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:21:40 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:22:23 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:22:23 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:22:23 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:22:23 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:22:23 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:22:23 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:22:43 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:23:04 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:23:04 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:23:04 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:25:02 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:25:02 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:25:02 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:25:02 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:25:02 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:25:02 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:25:02 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:25:23 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:25:44 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:27:00 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:27:00 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:27:00 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:27:01 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:27:01 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:27:01 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:27:21 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:27:42 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:27:42 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:28:18 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:28:18 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:28:18 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:28:18 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:28:18 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:28:18 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:28:38 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:29:12 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:29:12 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:29:12 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:29:12 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:29:12 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:29:12 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:29:32 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:29:54 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:29:54 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:29:54 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:30:37 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:30:37 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:30:37 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:30:37 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:30:37 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:30:37 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:30:58 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:31:19 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:43:55 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:44:16 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:44:37 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:44:37 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:45:37 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:45:37 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:45:37 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:45:37 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:45:37 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:45:37 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:45:57 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:46:18 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:46:18 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:52:15 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:52:15 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:52:15 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:52:15 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:52:15 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:52:15 04/20/19] [ERROR] CMySQLConnection::Connect - (error #1203) User chancobK already has more than 'max_user_connections' active connections
[17:52:35 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:52:56 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
[17:52:56 04/20/19] [ERROR] CMySQLConnection::Connect - (error #2003) Can't connect to MySQL server on 'l9194338.beget.tech' (10060)
